url,title,stars,reviewers,cost,cost_2,kindle,kindle_2,kindle_3
https://www.amazon.com/Fundamentals-Data-Science-MATLAB-Visualization-ebook/dp/B08MQDWG33/ref=sr_1_47?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021195&sr=8-47,"Fundamentals of Data Science with MATLAB: Introduction to Scientific Computing, Data Analysis, and Data Visualization",0.0,0,0.0,26.0,27.83,27.83,27.83
https://www.amazon.com/Explanatory-Model-Analysis-Explore-Predictive/dp/0367135590/ref=sr_1_42?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021195&sr=8-42,"Explanatory Model Analysis: Explore, Explain, and Examine Predictive Models (Chapman & Hall/CRC Data Science Series)",0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/dp/B0933FMJK2/ref=sr_1_40?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021195&sr=8-40,"Intro to Python for Computer Science and Data Science: Learning to Program with AI, Big Data and The Cloud",0.0,0,0.0,0.0,24.11,24.11,24.11
https://www.amazon.com/Data-Science-AWS-End-End/dp/1492079391/ref=sr_1_6?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021195&sr=8-6,"Data Science on AWS: Implementing End-to-End, Continuous AI and Machine Learning Pipelines",0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Machine-Learning-Guide-Using-Python/dp/0128219297/ref=sr_1_97?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021211&sr=8-97,"Machine Learning Guide for Oil and Gas Using Python: A Step-by-Step Breakdown with Data, Algorithms, Codes, and Applications",0.0,0,0.0,89.88,0.0,150.0,0.0
https://www.amazon.com/Hands-Data-Analysis-Pandas-visualization/dp/1800563450/ref=sr_1_94?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021211&sr=8-94,"Hands-On Data Analysis with Pandas - Second Edition: A Python data science handbook for data collection, wrangling, analysis, and visualization",0.0,0,0.0,31.99,0.0,0.0,0.0
https://www.amazon.com/Responsible-Data-Science-Transparency-Algorithms/dp/1119741750/ref=sr_1_90?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021211&sr=8-90,Responsible Data Science: Transparency and Fairness in Algorithms,0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Science-Mathematicians-Chapman-Handbooks-Mathematics/dp/0367027054/ref=sr_1_89?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021211&sr=8-89,Data Science for Mathematicians (CRC Press/Chapman and Hall Handbooks in Mathematics Series),0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Science-Public-Policy-Springer-Sciences/dp/3030713512/ref=sr_1_83?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021211&sr=8-83,Data Science for Public Policy (Springer Series in the Data Sciences),0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Beginning-Mathematica-Wolfram-Data-Science/dp/1484265939/ref=sr_1_79?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021211&sr=8-79,"Beginning Mathematica and Wolfram for Data Science: Applications in Data Analysis, Machine Learning, and Neural Networks",0.0,0,0.0,35.75,0.0,44.99,0.0
https://www.amazon.com/Python-Beginners-Complete-Learning-Quickly-ebook/dp/B092TQJNTH/ref=sr_1_77?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021211&sr=8-77,Python for Beginners: A Complete Beginner's Guide to Learning Python Quickly,0.0,0,0.0,23.24,0.0,0.0,0.0
https://www.amazon.com/Machine-Learning-Science-Generation-Industry/dp/0128197420/ref=sr_1_74?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021211&sr=8-74,"Machine Learning and Data Science in the Power Generation Industry: Best Practices, Tools, and Case Studies",0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Categorical-Analysis-Behavioral-Social-Sciences/dp/0367352745/ref=sr_1_142?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021226&sr=8-142,Categorical Data Analysis for the Behavioral and Social Sciences,0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Designing-Science-Presentations-Figures-Posters/dp/0128153776/ref=sr_1_138?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021226&sr=8-138,"Designing Science Presentations: A Visual Guide to Figures, Papers, Slides, Posters, and More",0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Data-Science-Command-Line-Explore/dp/1492087912/ref=sr_1_131?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021226&sr=8-131,"Data Science at the Command Line: Obtain, Scrub, Explore, and Model Data with Unix Power Tools",0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Guide-Intelligent-Data-Science-Intelligently/dp/3030455734/ref=sr_1_126?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021226&sr=8-126,Guide to Intelligent Data Science: How to Intelligently Make Use of Real Data (Texts in Computer Science),0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Mathematical-Foundations-Analysis-Springer-Sciences/dp/3030623408/ref=sr_1_122?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021226&sr=8-122,Mathematical Foundations for Data Analysis (Springer Series in the Data Sciences),0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Computer-Architecture-Handbook-Beginners-Dummies-ebook/dp/B093135H5J/ref=sr_1_189?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021241&sr=8-189,New Guide To Computer Architecture Handbook For Beginners And Dummies,0.0,0,0.0,11.99,4.01,4.01,4.01
https://www.amazon.com/Data-Science-Applications-Bharatendra-Rai/dp/B07KY3QQKL/ref=sr_1_185?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021241&sr=8-185,nan,0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Doing-Data-Science-Introduction-Scientists-ebook/dp/B08ZSSLV5W/ref=sr_1_186?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021241&sr=8-186,Doing Data Science in R: An Introduction for Social Scientists,0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Fundamental-Statistics-Thinking-Cognitive-Bias-ebook/dp/B09314FB9V/ref=sr_1_180?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021241&sr=8-180,The Fundamental To Statistics Thinking And Cognitive Bias: The Important Of Managerial Skills,0.0,0,0.0,0.0,3.99,3.99,3.99
https://www.amazon.com/Artificial-Intelligence-Learning-Pharmaceutical-Industry/dp/0128200456/ref=sr_1_179?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021241&sr=8-179,"The Era of Artificial Intelligence, Machine Learning, and Data Science in the Pharmaceutical Industry",0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/dp/B0932RDHMD/ref=sr_1_169?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021241&sr=8-169,The Complete MBA Coursework Bundle 1-2 : Introduction to Supply Chain & BlockChain and Cryptocurrency,0.0,0,0.0,0.0,3.99,3.99,3.99
https://www.amazon.com/dp/B0931QVWDX/ref=sr_1_239?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021257&sr=8-239,MASTERING STATISTICAL THINKING : Learning Logics Of Statistical Thinking From Beginners To Expert Level,0.0,0,0.0,0.0,3.99,3.99,3.99
https://www.amazon.com/dp/B093233L97/ref=sr_1_228?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021257&sr=8-228,Biblioterapia & MediaÃ§Ã£o Afetuosa da Literatura (Portuguese Edition),0.0,0,0.0,0.0,4.5,4.5,4.5
https://www.amazon.com/Data-Science-Beginners-2020-Strategies/dp/B08643MZBP/ref=sr_1_227?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021257&sr=8-227,"Data Science for Beginners 2020: Learn How Data Analytics and Machine Learning Are Used to Define New Strategies for Marketing and Business. (The Data Science Bible, Book 1)",0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Information-System-National-Science-Center-ebook/dp/B092RXKKBP/ref=sr_1_218?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021257&sr=8-218,Data Information System At The National Space Science Data Center,0.0,0,0.0,0.0,13.99,13.99,13.99
https://www.amazon.com/Essentials-Data-Science-Analytics-R-Statistical-ebook/dp/B092GN91FJ/ref=sr_1_286?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021272&sr=8-286,"Essentials of Data Science and Analytics: Statistical Tools, Machine Learning, and R-Statistical Software Overview",0.0,0,0.0,0.0,9.91,9.91,9.91
https://www.amazon.com/Algorithmic-Governance-Algorithms-Challenges-Intelligence-ebook/dp/B08KXLCSL1/ref=sr_1_283?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021272&sr=8-283,"Algorithmic Governance and Governance of Algorithms: Legal and Ethical Challenges (Data Science, Machine Intelligence, and Law Book 1)",0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Restricted-Data-History-Nuclear-Secrecy/dp/022602038X/ref=sr_1_282?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021272&sr=8-282,Restricted Data: The History of Nuclear Secrecy in the United States,0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Its-All-Analytics-Architecture-Organization/dp/0367359715/ref=sr_1_274?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021272&sr=8-274,"It's All Analytics - Part II: Designing an Integrated AI, Analytics, and Data Science Architecture for Your Organization",0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/dp/B093365TQB/ref=sr_1_271?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021272&sr=8-271,Information theory assisted data visualization and exploration,0.0,0,0.0,0.0,5.0,5.0,5.0
https://www.amazon.com/Privacy-Information-Society-Library-Essays-ebook/dp/B01MTXBSCM/ref=sr_1_298?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021286&sr=8-298,Privacy in the Information Society: Volume II (The Library of Essays on Law and Privacy Book 2),0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Essentials-Data-Science-Analytics-R-Statistical-ebook/dp/B092GN91FJ/ref=sr_1_290?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021286&sr=8-290,"Essentials of Data Science and Analytics: Statistical Tools, Machine Learning, and R-Statistical Software Overview",0.0,0,0.0,0.0,9.91,9.91,9.91
https://www.amazon.com/dp/B0933M2P7W/ref=sr_1_260?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021272&sr=8-260,Big Data and Artificial Intelligence for Healthcare Applications (Big Data for Industry 4.0),0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Data-Strategy-Analytics-Artificial-Intelligence/dp/1398602604/ref=sr_1_255?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021272&sr=8-255,"Data Strategy: How to Profit from a World of Big Data, Analytics and Artificial Intelligence",0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Projects-Synthesis-Lectures-Computation-Analytics/dp/1636390382/ref=sr_1_253?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021272&sr=8-253,Why AI/Data Science Projects Fail (Synthesis Lectures on Computation and Analytics),0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Advanced-Classification-Analysis-Knowledge-Organization-ebook/dp/B08K42G49Q/ref=sr_1_248?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021272&sr=8-248,"Advanced Studies in Classification and Data Science (Studies in Classification, Data Analysis, and Knowledge Organization)",0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Data-Science-Learning-Artificial-Intelligence/dp/B084T3S7S4/ref=sr_1_247?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021272&sr=8-247,"Data Science: 2 in 1 Bundle: Machine Learning, Artificial Intelligence, Data Analysis and Deep Learning",0.0,0,0.0,7.45,0.0,0.0,0.0
https://www.amazon.com/Data-Science-Applications-Handbook-Statistics/dp/0323852009/ref=sr_1_242?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021272&sr=8-242,"Data Science: Theory and Applications (Volume 44) (Handbook of Statistics, Volume 44)",0.0,0,0.0,261.87,0.0,250.0,0.0
https://www.amazon.com/Statistics-Julia-Fundamentals-Artificial-Intelligence/dp/3030709000/ref=sr_1_214?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021257&sr=8-214,"Statistics with Julia: Fundamentals for Data Science, Machine Learning and Artificial Intelligence (Springer Series in the Data Sciences)",0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Operation-National-Space-Science-Center-ebook/dp/B092T9ZN32/ref=sr_1_212?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021257&sr=8-212,The Operation Of The National Space Science Data Center,0.0,0,0.0,0.0,14.06,14.06,14.06
https://www.amazon.com/Digimon-Complete-DVD-Collection-Season/dp/B092KVMJ1X/ref=sr_1_210?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021257&sr=8-210,Digimon Complete Series DVD Collection Season 1-4 Box Set,0.0,0,0.0,0.0,0.0,124.99,0.0
https://www.amazon.com/Management-National-Space-Science-Center-ebook/dp/B092TJTQML/ref=sr_1_203?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021257&sr=8-203,Data Management At The National Space Science Data Center,0.0,0,0.0,0.0,14.06,14.06,14.06
https://www.amazon.com/Principles-Science-Transactions-Computational-Intelligence/dp/3030439801/ref=sr_1_195?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021257&sr=8-195,Principles of Data Science (Transactions on Computational Science and Computational Intelligence),0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Sciences-Processing-National-Aeronautics-Administration-ebook/dp/B092TL59NB/ref=sr_1_194?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021257&sr=8-194,Space Sciences Data Processing,0.0,0,0.0,0.0,14.06,14.06,14.06
https://www.amazon.com/Python-Analysis-Beginners-Step-Step/dp/1801324042/ref=sr_1_167?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021241&sr=8-167,"Python Data Analysis For Beginners 2021: A Step-By-Step Guide to Master the Basics of Data Science And Analysis In Python, Using Pandas, Numpy And ... your project in few days (Machine Learning)",0.0,0,0.0,0.0,0.0,21.95,0.0
https://www.amazon.com/902-Financial-Analysis-Data-Online/dp/B07ZZK9YVB/ref=sr_1_164?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021241&sr=8-164,nan,0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Digital-Cell-Biology-Data-Science/dp/1621822788/ref=sr_1_163?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021241&sr=8-163,The Digital Cell: Cell Biology as a Data Science,0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Innovation-Clinical-Trial-Methodologies-Pandemic/dp/0128244909/ref=sr_1_159?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021241&sr=8-159,Innovation in Clinical Trial Methodologies: Lessons Learned during the Corona Pandemic,0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/dp/B09338KP3K/ref=sr_1_158?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021241&sr=8-158,CYBER SECURITY 101 FOR BEGINNERS: A complete guide to cyber security for new learners,0.0,0,0.0,11.99,3.96,3.96,3.96
https://www.amazon.com/Machine-Learning-Data-Science-Industry/dp/0128207140/ref=sr_1_157?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021241&sr=8-157,"Machine Learning and Data Science in the Oil and Gas Industry: Best Practices, Tools, and Case Studies",0.0,0,0.0,124.85,0.0,145.0,0.0
https://www.amazon.com/Digging-Data-Sixth-Grade-Science/dp/B002FQOTO0/ref=sr_1_156?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021241&sr=8-156,Digging for Data: Sixth Grade Science Video Kit,0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Public-Policy-Analytics-Context-Government/dp/0367507617/ref=sr_1_152?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021241&sr=8-152,Public Policy Analytics: Code and Context for Data Science in Government (Chapman & Hall/CRC Data Science Series),0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Python-Beginners-Complete-Learning-Quickly-ebook/dp/B092TQJNTH/ref=sr_1_120?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021226&sr=8-120,Python for Beginners: A Complete Beginner's Guide to Learning Python Quickly,0.0,0,0.0,23.24,0.0,0.0,0.0
https://www.amazon.com/Mathematics-Programming-Machine-Learning-Ground-ebook/dp/B08JHDCX9Y/ref=sr_1_117?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021226&sr=8-117,Mathematics and Programming for Machine Learning with R: From the Ground Up,0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Requirements-National-Science-Center-Information-ebook/dp/B092SXD37F/ref=sr_1_105?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021226&sr=8-105,Requirements For The National Space Science Data Center Information System,0.0,0,0.0,0.0,13.99,13.99,13.99
https://www.amazon.com/Introduction-Analytics-Chapman-Hall-Science/dp/0367686317/ref=sr_1_106?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021226&sr=8-106,An Introduction to IoT Analytics (Chapman & Hall/CRC Data Science Series),0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Pancakes-Probabilities-Pok%C3%A9mon-Unofficial-Science/dp/B08ZQ3NVLX/ref=sr_1_101?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021226&sr=8-101,"Pancakes, Probabilities & PokÃ©mon: The Comic Con Fanâ€™s Unofficial Data Science Guide to PokÃ©mon",0.0,0,0.0,0.0,0.0,12.99,0.0
https://www.amazon.com/Data-Science-Business-Jeffrey-Saltz-ebook/dp/B08WPV2457/ref=sr_1_64?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021211&sr=8-64,Data Science for Business With R,0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Data-Science-Complexity-Inferential-Uncertainty/dp/3110697807/ref=sr_1_63?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021211&sr=8-63,"Data Science: Time Complexity, Inferential Uncertainty, and Spacekime Analytics (De Gruyter Stem)",0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Data-Science-Supply-Chain-Forecasting/dp/3110671107/ref=sr_1_56?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021211&sr=8-56,Data Science for Supply Chain Forecasting,0.0,0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com/Practical-Machine-Learning-Streaming-Python-ebook/dp/B0923T8ZY1/ref=sr_1_55?__mk_es_US=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021211&sr=8-55,"Practical Machine Learning for Streaming Data with Python: Design, Develop, and Validate Online Learning Models",0.0,0,0.0,39.99,33.29,33.29,33.29
